Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,Bundesliga,424,Marcel Sobottka,de GER,MF,Düsseldorf,25,1994,18,8,701,0,1,0,0,2,0
2019-2020,Bundesliga,425,Yann Sommer,ch SUI,GK,M'Gladbach,30,1988,34,34,"3,060",0,0,0,0,0,0
2019-2020,Bundesliga,426,Djibril Sow,ch SUI,MF,Eint Frankfurt,22,1997,29,18,"1,746",1,3,0,0,2,0
2019-2020,Bundesliga,427,Dennis Srbeny,de GER,"FW,MF",Paderborn 07,25,1994,17,14,"1,119",5,1,0,0,2,0
2019-2020,Bundesliga,428,Jerry St. Juste,nl NED,DF,Mainz 05,22,1996,25,24,"2,113",2,2,0,0,7,0
2019-2020,Bundesliga,429,Kostas Stafylidis,gr GRE,DF,Hoffenheim,25,1993,7,4,398,1,0,0,0,0,0
2019-2020,Bundesliga,430,Benjamin Stambouli,fr FRA,DF,Schalke 04,28,1990,9,9,810,0,0,0,0,2,0
2019-2020,Bundesliga,431,Niklas Stark,de GER,DF,Hertha BSC,24,1995,21,20,"1,731",1,0,0,0,8,0
2019-2020,Bundesliga,432,Renato Steffen,ch SUI,"MF,FW",Wolfsburg,27,1991,27,19,"1,585",6,3,0,0,6,0
2019-2020,Bundesliga,433,Zack Steffen,us USA,GK,Düsseldorf,24,1995,17,17,"1,530",0,0,0,0,0,0
2019-2020,Bundesliga,434,Lars Stindl,de GER,"MF,FW",M'Gladbach,30,1988,25,14,"1,432",9,3,2,2,4,0
2019-2020,Bundesliga,435,Kevin Stöger,at AUT,MF,Düsseldorf,25,1993,17,14,"1,268",0,4,0,0,3,0
2019-2020,Bundesliga,436,Tobias Strobl,de GER,"MF,DF",M'Gladbach,29,1990,10,6,615,0,0,0,0,1,0
2019-2020,Bundesliga,437,Christian Strohdiek,de GER,DF,Paderborn 07,31,1988,16,16,"1,363",1,2,0,0,3,0
2019-2020,Bundesliga,438,Neven Subotić,rs SRB,DF,Union Berlin,30,1988,23,23,"1,965",1,0,0,0,3,1
2019-2020,Bundesliga,439,Marek Suchý,cz CZE,DF,Augsburg,31,1988,7,4,397,0,0,0,0,1,0
2019-2020,Bundesliga,440,Niklas Süle,de GER,DF,Bayern Munich,23,1995,8,8,641,0,1,0,0,1,0
2019-2020,Bundesliga,441,Markus Suttner,at AUT,"DF,MF",Düsseldorf,32,1987,21,16,"1,339",0,1,0,0,3,0
2019-2020,Bundesliga,442,Ádám Szalai,hu HUN,FW,Mainz 05,31,1987,27,12,"1,147",1,1,0,0,1,0
2019-2020,Bundesliga,443,Jonathan Tah,de GER,DF,Leverkusen,23,1996,25,22,"2,092",0,1,0,0,4,1
2019-2020,Bundesliga,444,Edmond Tapsoba,bf BFA,DF,Leverkusen,20,1999,14,12,"1,058",0,0,0,0,2,0
2019-2020,Bundesliga,445,Georg Teigl,at AUT,"DF,MF",Augsburg,28,1991,3,1,111,0,0,0,0,0,0
2019-2020,Bundesliga,446,Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,21,1997,9,5,448,0,1,0,0,4,0
2019-2020,Bundesliga,447,Lino Tempelmann,de GER,MF,Freiburg,20,1999,1,1,33,0,0,0,0,0,0
2019-2020,Bundesliga,448,Simon Terodde,de GER,"FW,MF",Köln,31,1988,23,7,813,3,1,0,0,4,0
2019-2020,Bundesliga,449,Malick Thiaw,fi FIN,DF,Schalke 04,17,2001,4,0,76,0,0,0,0,0,0
2019-2020,Bundesliga,450,Niclas Thiede,de GER,GK,Freiburg,20,1999,1,0,69,0,0,0,0,0,0
2019-2020,Bundesliga,451,Jan Thielmann,de GER,"FW,MF",Köln,17,2002,12,7,554,0,1,0,0,2,0
2019-2020,Bundesliga,452,Erik Thommy,de GER,"DF,FW",Düsseldorf,24,1994,34,25,"2,259",6,4,0,0,3,0
2019-2020,Bundesliga,453,Marcus Thuram,fr FRA,FW,M'Gladbach,21,1997,31,28,"2,202",10,8,0,0,3,0
2019-2020,Bundesliga,454,Marcel Tisserand,cd COD,DF,Wolfsburg,26,1993,15,14,"1,204",1,1,0,0,8,1
2019-2020,Bundesliga,455,Jean-Clair Todibo,fr FRA,DF,Schalke 04,19,1999,8,4,365,0,0,0,0,2,0
2019-2020,Bundesliga,456,Corentin Tolisso,fr FRA,MF,Bayern Munich,24,1994,13,7,638,1,2,0,0,0,0
2019-2020,Bundesliga,457,Ömer Toprak,tr TUR,DF,Werder Bremen,30,1989,10,9,715,0,0,0,0,2,0
2019-2020,Bundesliga,458,Lucas Torró,es ESP,"MF,FW",Eint Frankfurt,25,1994,7,4,331,0,0,0,0,5,1
2019-2020,Bundesliga,459,Jordan Torunarigha,de GER,DF,Hertha BSC,21,1997,18,16,"1,462",1,1,0,0,3,0
2019-2020,Bundesliga,460,Almamy Touré,ml MLI,DF,Eint Frankfurt,23,1996,19,18,"1,491",1,3,0,0,2,0
2019-2020,Bundesliga,461,Ibrahima Traoré,gn GUI,FW,M'Gladbach,31,1988,7,1,152,0,1,0,0,0,0
2019-2020,Bundesliga,462,Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22,22,"1,980",0,0,0,0,1,0
2019-2020,Bundesliga,463,Christopher Trimmel,at AUT,DF,Union Berlin,32,1987,32,32,"2,863",0,8,0,0,6,0
2019-2020,Bundesliga,464,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,28,1990,24,10,949,3,2,0,0,0,0
2019-2020,Bundesliga,465,Sven Ulreich,de GER,GK,Bayern Munich,30,1988,1,1,90,0,0,0,0,1,0
2019-2020,Bundesliga,466,Dayot Upamecano,fr FRA,DF,RB Leipzig,20,1998,28,27,"2,357",0,1,0,0,8,1
2019-2020,Bundesliga,467,Mark Uth,de GER,"MF,FW",Köln,27,1991,15,14,"1,162",5,5,1,3,5,0
2019-2020,Bundesliga,468,Mark Uth,de GER,"FW,MF",Schalke 04,27,1991,8,4,353,0,0,0,0,0,0
2019-2020,Bundesliga,469,Ruben Vargas,ch SUI,"FW,MF",Augsburg,20,1998,33,29,"2,530",6,1,0,0,8,0
2019-2020,Bundesliga,470,Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,21,1997,32,32,"2,808",1,1,0,0,10,0
2019-2020,Bundesliga,471,Miloš Veljković,rs SRB,DF,Werder Bremen,23,1995,24,23,"2,051",0,1,0,0,7,0
2019-2020,Bundesliga,472,Birger Verstraete,be BEL,MF,Köln,25,1994,9,7,665,0,1,0,0,3,0
2019-2020,Bundesliga,473,Kevin Vogt,de GER,DF,Hoffenheim,27,1991,11,11,960,0,0,0,0,2,0
2019-2020,Bundesliga,474,Kevin Vogt,de GER,"DF,MF",Werder Bremen,27,1991,14,14,"1,105",0,0,0,0,3,0
2019-2020,Bundesliga,475,Kevin Volland,de GER,FW,Leverkusen,27,1992,27,24,"2,047",10,7,0,0,3,0
2019-2020,Bundesliga,476,Luca Waldschmidt,de GER,"FW,MF",Freiburg,23,1996,23,14,"1,268",7,1,3,3,3,0
2019-2020,Bundesliga,477,Wout Weghorst,nl NED,FW,Wolfsburg,26,1992,32,30,"2,739",16,3,4,4,7,0
2019-2020,Bundesliga,478,Julian Weigl,de GER,"MF,DF",Dortmund,23,1995,13,12,"1,019",1,0,0,0,4,0
2019-2020,Bundesliga,479,Mitchell Weiser,de GER,DF,Leverkusen,25,1994,18,14,"1,172",1,0,0,0,3,0
2019-2020,Bundesliga,480,Wendell,br BRA,DF,Leverkusen,26,1993,24,21,"1,903",0,2,0,0,6,1
2019-2020,Bundesliga,481,Oscar Wendt,se SWE,DF,M'Gladbach,33,1985,25,18,"1,680",2,2,0,0,3,0
2019-2020,Bundesliga,482,Timo Werner,de GER,FW,RB Leipzig,23,1996,34,33,"2,795",28,8,3,3,4,0
2019-2020,Bundesliga,483,Felix Wiedwald,de GER,GK,Eint Frankfurt,29,1990,3,3,270,0,0,0,0,0,0
2019-2020,Bundesliga,484,William,br BRA,DF,Wolfsburg,24,1995,16,16,"1,364",1,1,0,0,0,0
2019-2020,Bundesliga,485,Florian Wirtz,de GER,"FW,MF",Leverkusen,16,2003,7,3,367,1,0,0,0,0,0
2019-2020,Bundesliga,486,Axel Witsel,be BEL,MF,Dortmund,30,1989,28,25,"2,245",4,5,0,0,4,0
2019-2020,Bundesliga,487,Hannes Wolf,at AUT,"FW,MF",RB Leipzig,20,1999,5,0,58,0,0,0,0,0,0
2019-2020,Bundesliga,488,Marius Wolf,de GER,"FW,MF",Hertha BSC,24,1995,21,15,"1,410",1,3,0,0,2,1
2019-2020,Bundesliga,489,Nick Woltemade,de GER,"FW,MF",Werder Bremen,17,2002,5,1,92,0,0,0,0,0,0
2019-2020,Bundesliga,490,Dan-Axel Zagadou,fr FRA,DF,Dortmund,20,1999,15,10,983,1,1,0,0,1,0
2019-2020,Bundesliga,491,Denis Zakaria,ch SUI,MF,M'Gladbach,22,1996,23,22,"1,947",2,2,0,0,7,0
2019-2020,Bundesliga,492,Robin Zentner,de GER,GK,Mainz 05,24,1994,22,22,"1,935",0,0,0,0,1,0
2019-2020,Bundesliga,493,Jean Zimmer,de GER,"DF,MF",Düsseldorf,25,1993,17,8,719,0,0,0,0,2,0
2019-2020,Bundesliga,494,Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,27,1992,34,33,"2,923",1,2,0,0,4,0
2019-2020,Bundesliga,495,Leopold Zingerle,de GER,GK,Paderborn 07,25,1994,28,28,"2,520",0,0,0,0,1,0
2019-2020,Bundesliga,496,Joshua Zirkzee,nl NED,FW,Bayern Munich,18,2001,9,3,297,4,0,0,0,0,0
2019-2020,Bundesliga,497,Ben Zolinski,de GER,"FW,MF",Paderborn 07,27,1992,28,14,"1,210",3,2,0,0,3,0
2019-2020,Bundesliga,498,Steven Zuber,ch SUI,"DF,FW",Hoffenheim,27,1991,14,10,749,2,0,0,1,1,0
