Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,League 1,454,Junior Sambia,fr FRA,"DF,MF",Montpellier,22,1996,17,5,587,1,1,0,0,3,1
2019-2020,League 1,455,Frédéric Sammaritano,fr FRA,"MF,FW",Dijon,33,1986,10,6,518,1,2,0,0,0,0
2019-2020,League 1,456,Renato Sanches,pt POR,"MF,FW",Lille,21,1997,19,16,"1,483",3,1,0,0,3,0
2019-2020,League 1,457,Ibrahim Sangaré,ci CIV,MF,Toulouse,21,1997,25,25,"2,175",0,1,0,0,8,0
2019-2020,League 1,458,Yaya Sanogo,fr FRA,FW,Toulouse,26,1993,15,9,910,3,1,1,1,1,0
2019-2020,League 1,459,Morgan Sanson,fr FRA,MF,Marseille,24,1994,27,26,"2,173",5,4,0,0,5,0
2019-2020,League 1,460,Baptiste Santamaria,fr FRA,MF,Angers,24,1995,28,28,"2,505",1,1,0,0,1,0
2019-2020,League 1,461,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,27,1992,21,13,"1,164",4,3,0,0,1,0
2019-2020,League 1,462,Bouna Sarr,gn GUI,"DF,FW",Marseille,27,1992,27,25,"2,164",1,3,0,0,3,0
2019-2020,League 1,463,Malang Sarr,fr FRA,DF,Nice,20,1999,19,16,"1,454",1,0,0,0,2,0
2019-2020,League 1,464,Sidy Sarr,sn SEN,MF,Nîmes,23,1996,22,12,"1,165",0,2,0,0,6,0
2019-2020,League 1,465,Téji Savanier,fr FRA,MF,Montpellier,27,1991,19,18,"1,524",6,2,2,2,5,0
2019-2020,League 1,466,Matz Sels,be BEL,GK,Strasbourg,27,1992,27,27,"2,430",0,0,0,0,0,0
2019-2020,League 1,467,Gen Shoji,jp JPN,DF,Toulouse,26,1992,1,1,45,0,0,0,0,0,0
2019-2020,League 1,468,Kalidou Sidibé,fr FRA,MF,Toulouse,20,1999,4,0,91,0,0,0,0,0,0
2019-2020,League 1,469,Theoson Siebatcheu,fr FRA,FW,Rennes,23,1996,14,4,440,0,1,0,0,3,0
2019-2020,League 1,470,Kaj Sierhuis,nl NED,FW,Reims,21,1998,1,1,12,0,0,0,0,0,0
2019-2020,League 1,471,Adrien Silva,pt POR,MF,Monaco,30,1989,22,13,"1,221",0,2,0,0,7,0
2019-2020,League 1,472,Gabriel Silva,br BRA,DF,Saint-Étienne,28,1991,4,3,231,0,0,0,0,0,0
2019-2020,League 1,473,Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,21,1998,10,6,465,0,0,0,0,4,0
2019-2020,League 1,474,Thiago Silva,br BRA,DF,Paris S-G,34,1984,21,20,"1,571",0,0,0,0,1,0
2019-2020,League 1,475,Mohamed Simakan,fr FRA,DF,Strasbourg,19,2000,19,17,"1,503",0,0,0,0,4,0
2019-2020,League 1,476,Moses Simon,ng NGA,"FW,MF",Nantes,24,1995,26,25,"2,177",5,5,0,0,2,0
2019-2020,League 1,477,Ibrahima Sissoko,fr FRA,MF,Strasbourg,21,1997,23,18,"1,598",0,1,0,0,5,0
2019-2020,League 1,478,Sambou Sissoko,fr FRA,"MF,FW",Reims,20,1999,3,0,32,0,0,0,0,0,0
2019-2020,League 1,479,Petar Škuletić,rs SRB,FW,Montpellier,29,1990,5,1,106,0,0,0,1,0,0
2019-2020,League 1,480,Islam Slimani,dz ALG,FW,Monaco,31,1988,18,14,"1,285",9,7,1,1,5,1
2019-2020,League 1,481,Oumar Solet,fr FRA,DF,Lyon,19,2000,1,0,9,0,0,0,0,0,0
2019-2020,League 1,482,Adama Soumaoro,fr FRA,DF,Lille,27,1992,6,4,415,1,0,0,0,0,0
2019-2020,League 1,483,Boubakary Soumaré,fr FRA,MF,Lille,20,1999,20,15,"1,213",0,0,0,0,2,2
2019-2020,League 1,484,Bryan Soumaré,fr FRA,"MF,FW",Dijon,20,1999,12,4,384,0,0,0,0,0,0
2019-2020,League 1,485,Arnaud Souquet,fr FRA,DF,Montpellier,27,1992,24,22,"2,016",2,0,0,0,6,0
2019-2020,League 1,486,Bassem Srarfi,tn TUN,"FW,DF",Nice,22,1997,3,1,133,0,0,0,0,1,0
2019-2020,League 1,487,Vlatko Stojanovski,mk MKD,FW,Nîmes,22,1997,6,1,123,0,0,0,0,0,0
2019-2020,League 1,488,Kevin Strootman,nl NED,MF,Marseille,29,1990,25,15,"1,416",2,3,1,1,7,0
2019-2020,League 1,489,Mathías Suárez,uy URU,DF,Montpellier,23,1996,1,1,60,0,0,0,0,0,0
2019-2020,League 1,490,Stoppila Sunzu,zm ZAM,DF,Metz,30,1989,17,14,"1,352",0,0,0,0,2,1
2019-2020,League 1,491,Issiaga Sylla,gn GUI,DF,Toulouse,25,1994,28,28,"2,520",0,2,0,0,2,0
2019-2020,League 1,492,Moussa Sylla,fr FRA,FW,Monaco,19,1999,1,0,10,0,0,0,0,0,0
2019-2020,League 1,493,Eddy Sylvestre,fr FRA,MF,Nice,19,1999,1,0,37,0,0,0,0,0,0
2019-2020,League 1,494,Flavien Tait,fr FRA,"MF,FW",Rennes,26,1993,17,9,885,2,2,0,0,0,1
2019-2020,League 1,495,Mahdi Talal,fr FRA,FW,Amiens,21,1997,2,0,20,0,0,0,0,0,0
2019-2020,League 1,496,Adrien Tameze,cm CMR,MF,Nice,25,1994,8,6,519,1,0,0,0,1,0
2019-2020,League 1,497,Adil Taoui,fr FRA,MF,Toulouse,17,2001,2,0,25,0,0,0,0,0,0
2019-2020,League 1,498,Ciprian Tătărușanu,ro ROU,GK,Lyon,33,1986,2,2,180,0,0,0,0,0,0
2019-2020,League 1,499,Júlio Tavares,cv CPV,FW,Dijon,30,1988,23,22,"1,997",5,2,1,1,0,0
